set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
S16,15071,10.306270294782085,4.157973364346384,11.000978781036249,4.949005178794792,59.65588670373311,S16
S17,12797,7.2033099234318145,2.0118747795693457,8.306939595774914,2.7739645268418704,72.07013441105913,S17
S18,17012,14.013532655860766,5.548100037808066,15.587430528065406,6.689240801087712,60.408983415843196,S18
S19,19685,5.666572937766025,5.6420061187656145,7.057472631905223,7.1996703847556915,0.433539270917703,S19
S2,14125,8.072989867064688,3.166411502300625,9.38303716794527,3.9330403341364746,60.77770993843794,S2
S20,19241,13.960696035857625,6.1567688771569316,15.348072779308868,6.808473825679299,55.899269912163,S20
S21,16825,7.86937378344964,3.1565328863194995,9.68627001251665,3.927937236479333,59.8883853635455,S21
S22,11813,3.777273807117982,5.817075031870043,4.796598200249865,7.324303013928388,-54.00194237728312,S22
S23,18459,15.081335269451403,8.401919776153187,17.467641537988186,9.78685057177282,44.28928456240854,S23
S24,18585,7.591283256185532,4.4419578179241705,9.083981683357168,5.62296072354502,41.48607464614401,S24
S25,18417,13.69622938699672,6.658568955736672,15.642641237107144,7.578460363897886,51.38392642533896,S25
S26,16413,9.70130458045771,3.3875416675646393,11.085671550128666,4.195359354618286,65.08158630140841,S26
S27,21644,10.083288898603403,4.6850859120157295,11.048046234098006,5.511027344058324,53.53613330800586,S27
S28,14697,12.079825566914666,5.29250817471544,14.534364583971866,6.191020243070729,56.18721358683318,S28
S3,18262,4.595093416689865,6.202880720291413,5.6888422130875895,6.840131169717699,-34.98921910405334,S3
S4,17316,6.086412572957433,3.1934381152387608,7.172714702181809,4.082457031431663,47.53168509431089,S4
S6,12999,9.839956222786364,3.451082303688264,10.567821730488495,4.160031641906653,64.92786933648547,S6
S7,19889,7.5475329917839895,6.835677116474733,13.319233790802974,12.520604029720285,9.431636484188415,S7
S8,18268,12.418616575009873,6.6066591804855905,13.836164966562114,8.219941238348982,46.80036105003638,S8
S9,20341,8.025005476522704,4.4637477500536304,8.924701014572227,5.478815156952612,44.37701303616049,S9
fit3d_s03,2398,7.042959882332745,3.3358844990292256,8.507739511893622,4.081611274224813,52.63519096002113,fit3d_s03
fit3d_s04,2398,4.76488392522019,6.047721595161318,5.693980106454099,7.02168854621283,-26.922747543778748,fit3d_s04
fit3d_s05,2198,8.383151580971088,3.968798402439827,9.350255010839918,4.8210875430017746,52.6574419643252,fit3d_s05
